Bahrain,,41,6.086999893,6.178989068,5.995010719,1.488412261,1.323110461,0.6531330347,0.5367469192,0.2570421696,0.1726684868,1.656149387,2017
Malaysia,,42,6.084000111,6.179979637,5.988020585,1.29121542,1.284646034,0.6187844276,0.4022649825,0.06560070813,0.4166089296,2.004448891,2017
Nicaragua,,43,6.071000099,6.1865836,5.955416598,0.7372992039,1.28721571,0.6530959606,0.4475518465,0.1306879818,0.301674217,2.513930559,2017
Ecuador,,44,6.007999897,6.105847675,5.910152119,1.000820398,1.286168814,0.6856362224,0.4551981986,0.1401346475,0.150112465,2.290352583,2017
El Salvador,,45,6.002999783,6.108635122,5.897364443,0.9097844958,1.182125092,0.5960185528,0.4324525297,0.08998095989,0.07825798541,2.714593887,2017
Poland,,46,5.97300005,6.053908341,5.892091758,1.291787863,1.44571197,0.699475348,0.5203421116,0.05930780619,0.1584659666,1.797722816,2017
Uzbekistan,,47,5.971000195,6.065537573,5.876462816,0.7864410877,1.54896915,0.4982726276,0.6582486629,0.2465282232,0.4159836471,1.816913605,2017
Italy,,48,5.964000225,6.042736906,5.885263544,1.395066619,1.444923282,0.8531443477,0.2564507127,0.02802809142,0.1727896482,1.813312054,2017
Russia,,49,5.962999821,6.030274907,5.895724734,1.281778097,1.469282389,0.5473493338,0.3737831116,0.03296288103,0.05226382241,2.205607414,2017
Belize,,50,5.955999851,6.197242318,5.714757385,0.907975316,1.081417799,0.450191766,0.5475093722,0.09658107162,0.2400156409,2.631955624,2017
Japan,,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.9134758711,0.505625546,0.1637607366,0.1205727682,1.363223553,2017
Lithuania,,52,5.90199995,5.982669641,5.821330259,1.314582348,1.473516107,0.6289499402,0.2342317849,0.01186564285,0.01016465668,2.228440523,2017
Algeria,,53,5.872000217,5.978286434,5.765714001,1.091864467,1.146217465,0.6175846457,0.2333358079,0.1460961103,0.069436647,2.567603827,2017
Latvia,,54,5.849999905,5.920263538,5.779736271,1.260748625,1.404714942,0.6385669708,0.3257079124,0.07384272665,0.1530747861,1.993655205,2017
South Korea,,55,5.837999821,5.922559028,5.753440613,1.401678443,1.128274441,0.900214076,0.2579216659,0.06328266859,0.2066743672,1.880378008,2017
Moldova,,56,5.837999821,5.908370838,5.767628803,0.7288706303,1.251825571,0.5894652009,0.2407290488,0.01009128615,0.2087791264,2.807808399,2017
Romania,,57,5.824999809,5.919694157,5.730305462,1.217683911,1.15009129,0.6851583123,0.4570037425,0.004387900699,0.1335199177,2.176831484,2017
Bolivia,,58,5.822999954,5.903976903,5.742023006,0.833756566,1.227619052,0.4736302495,0.5587329268,0.06047772616,0.2255607247,2.443279028,2017
Turkmenistan,,59,5.822000027,5.885180876,5.758819178,1.130776763,1.493149161,0.4377260804,0.418271929,0.2592703402,0.2499249876,1.832909822,2017
Kazakhstan,,60,5.818999767,5.903641775,5.73435776,1.28455627,1.384369016,0.6060415506,0.4374542832,0.1192828864,0.2019644231,1.784892559,2017
North Cyprus,,61,5.809999943,5.897366465,5.722633421,1.346911311,1.186303377,0.8346472383,0.4712036252,0.1553533524,0.2668457031,1.549157619,2017
Slovenia,,62,5.757999897,5.84222516,5.673774634,1.341205955,1.452518821,0.790828228,0.5725758076,0.04512897879,0.2426490933,1.313317299,2017
Peru,,63,5.715000153,5.811946779,5.618053527,1.035225272,1.218770385,0.6301661134,0.4500028789,0.04704908654,0.1268197149,2.20726943,2017
Mauritius,,64,5.629000187,5.729862192,5.528138182,1.189395547,1.20956099,0.638007462,0.4912473261,0.04218155518,0.3609337509,1.697583914,2017
Cyprus,,65,5.620999813,5.714692699,5.527306927,1.355938077,1.131363273,0.8447147012,0.3551115394,0.0412379764,0.2712543011,1.621249199,2017
Estonia,,66,5.611000061,5.688139874,5.533860248,1.32087934,1.4766711,0.6951683164,0.4791314304,0.1832489222,0.0988908112,1.357508659,2017
Belarus,,67,5.568999767,5.646114244,5.491885291,1.15655756,1.444945216,0.6377142668,0.2954002619,0.1563138217,0.1551375091,1.723232985,2017
Libya,,68,5.525000095,5.676953807,5.373046384,1.101803064,1.35756433,0.5201690197,0.4657332301,0.09261021018,0.1520736665,1.835011244,2017
Turkey,,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.6376056075,0.3007405996,0.0996715799,0.04669304192,1.879277945,2017
Paraguay,,70,5.493000031,5.57738127,5.408618791,0.9325373173,1.50728488,0.5792506933,0.4735077918,0.09106591344,0.2241506577,1.68533349,2017
"Hong Kong S.A.R., China",,71,5.472000122,5.549594173,5.394406071,1.551674843,1.262790918,0.9430624247,0.4909686446,0.2939337492,0.3744657934,0.5546331406,2017
Philippines,,72,5.429999828,5.545335054,5.314664602,0.8576992154,1.253917575,0.4680090547,0.5852146745,0.09933189303,0.1935134232,1.972604752,2017
Serbia,,73,5.394999981,5.491569656,5.298430306,1.069317579,1.258189797,0.6507846713,0.2087155282,0.04090378061,0.2201258838,1.947084427,2017
Jordan,,74,5.335999966,5.448410022,5.223589909,0.9910123944,1.239088893,0.6045900583,0.4184211493,0.1198032722,0.1721704602,1.791176558,2017
Hungary,,75,5.323999882,5.403039709,5.244960054,1.286011934,1.343133092,0.6877634525,0.1758635193,0.03663693741,0.07840166241,1.716459274,2017
Jamaica,,76,5.31099987,5.581398728,5.040601012,0.9255793095,1.368218064,0.6410223842,0.4743072391,0.05526778102,0.2338183373,1.612325668,2017
Croatia,,77,5.293000221,5.391777205,5.194223238,1.222556233,0.9679830074,0.7012885213,0.2557722926,0.04310311005,0.2480029762,1.854492426,2017
Kosovo,,78,5.278999805,5.364847995,5.193151615,0.9514843822,1.137853503,0.5414520502,0.2602879405,0.05747161806,0.3199314475,2.010540724,2017
China,,79,5.272999763,5.31927809,5.226721437,1.081165791,1.160837412,0.7414155006,0.472787708,0.02279427461,0.028806841,1.764938593,2017
Pakistan,,80,5.269000053,5.359983641,5.178016465,0.7268835306,0.6726906896,0.4020477831,0.2352152616,0.1243480667,0.3154460192,2.79248929,2017
Indonesia,,81,5.262000084,5.352888598,5.17111157,0.9955385923,1.274444699,0.4923457205,0.4433234632,0.01531713549,0.6117045879,1.429476976,2017
Venezuela,,82,5.25,5.370031946,5.129968054,1.128431201,1.431337595,0.617144227,0.1539971232,0.06449112296,0.0650196299,1.789463758,2017
Montenegro,,83,5.236999989,5.341044441,5.132955537,1.121129036,1.238376498,0.6674646735,0.1949890554,0.0881741941,0.1979110241,1.729191542,2017
Morocco,,84,5.235000134,5.318340965,5.151659302,0.8781145811,0.7748644352,0.597710669,0.4081583321,0.08776318282,0.03220995516,2.456189394,2017
Azerbaijan,,85,5.234000206,5.299286535,5.168713877,1.153601766,1.152400255,0.5407757759,0.3981558383,0.1809875071,0.04526934028,1.762481689,2017
Dominican Republic,,86,5.230000019,5.349060885,5.110939153,1.079373837,1.402416706,0.5748737454,0.5525898337,0.1139452532,0.1869678497,1.31946516,2017
Greece,,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.8101989031,0.09573125094,0.04328977689,0,1.749221563,2017
Lebanon,,88,5.224999905,5.318882288,5.131117521,1.074987531,1.129624248,0.7350810766,0.288515985,0.03751382977,0.2644507587,1.695073843,2017
Portugal,,89,5.195000172,5.285041733,5.10495861,1.315175295,1.367043018,0.7958435416,0.4984652996,0.01586945169,0.09510271251,1.107682705,2017
Bosnia and Herzegovina,,90,5.18200016,5.276335687,5.087664634,0.9824094176,1.069335938,0.7051863074,0.2044031769,0,0.3288674951,1.892172575,2017
Honduras,,91,5.181000233,5.301582797,5.060417669,0.7305731177,1.143944979,0.5825694799,0.3480798602,0.07334545255,0.2361888736,2.065811157,2017
Macedonia,,92,5.175000191,5.27217264,5.077827742,1.064577937,1.207893014,0.6449481845,0.3259059787,0.06027779356,0.2537609637,1.617469311,2017
Somalia,,93,5.151000023,5.24248371,5.059516336,0.02264318429,0.7211513519,0.1139891371,0.602126956,0.2824103236,0.2916313112,3.11748457,2017
Vietnam,,94,5.073999882,5.147280765,5.000718999,0.7885475755,1.277491331,0.6521689892,0.5710555911,0.08763323724,0.2349680513,1.462318659,2017
Nigeria,,95,5.073999882,5.209500135,4.938499628,0.7837562561,1.215770483,0.05691573024,0.3949525654,0.02612156607,0.2309471965,2.365390539,2017
Tajikistan,,96,5.040999889,5.111425596,4.970574183,0.5247136354,1.271463275,0.5292351246,0.4715667069,0.1463771462,0.2489976436,1.84904933,2017
Bhutan,,97,5.011000156,5.079334562,4.942665751,0.8854163885,1.340126514,0.4958792925,0.5015376806,0.1733803898,0.4740545452,1.140184402,2017
Kyrgyzstan,,98,5.004000187,5.089919903,4.918080471,0.5962200761,1.394238591,0.5534577966,0.4549433887,0.039439179,0.4285803735,1.536723137,2017
Nepal,,99,4.961999893,5.067356079,4.856643707,0.4798201919,1.179283261,0.5041307807,0.4403059483,0.07297554612,0.3940961659,1.891241074,2017
Mongolia,,100,4.954999924,5.021679509,4.888320338,1.027235866,1.493011236,0.5577834845,0.3941439688,0.03290228918,0.3384642303,1.111292362,2017
South Africa,,101,4.828999996,4.929435188,4.728564805,1.054698706,1.384788632,0.1870800704,0.4792467356,0.0725094974,0.1393623799,1.510908604,2017
Tunisia,,102,4.804999828,4.884367007,4.72563265,1.007265806,0.8683514595,0.613212049,0.2896806896,0.08672314882,0.0496933572,1.89025116,2017
Palestinian Territories,,103,4.775000095,4.881848343,4.668151848,0.7162492275,1.155647159,0.5656669736,0.2547110617,0.08928260207,0.1141731739,1.878890276,2017
Egypt,,104,4.735000134,4.82513379,4.644866477,0.9897018075,0.9974713922,0.5201872587,0.2821101546,0.1143813655,0.1286314428,1.702161074,2017
Bulgaria,,105,4.714000225,4.803694706,4.624305744,1.161459088,1.434379458,0.7082176805,0.2892317176,0.01105153095,0.1131776944,0.9961392879,2017
Sierra Leone,,106,4.709000111,4.850643335,4.567356886,0.3684209287,0.984136045,0.005564753897,0.318697691,0.07109517604,0.2930409014,2.668459892,2017
Cameroon,,107,4.695000172,4.796540857,4.593459486,0.5643053651,0.946018219,0.1328921169,0.4303887486,0.05130663142,0.2362984568,2.333645582,2017
Iran,,108,4.691999912,4.798224708,4.585775117,1.156873107,0.711551249,0.6393331885,0.2493226081,0.0487610735,0.3872429132,1.498734951,2017
Albania,,109,4.644000053,4.752464006,4.5355361,0.9961927533,0.8036852479,0.7311597466,0.3814986348,0.039864216,0.2013129443,1.490441561,2017
Bangladesh,,110,4.607999802,4.689821658,4.526177945,0.5866829753,0.7351317406,0.5332410336,0.4783566594,0.1237178594,0.1722553521,1.978736162,2017
Namibia,,111,4.573999882,4.770354741,4.377645023,0.9644343257,1.098470807,0.3386118114,0.5203035474,0.09314697236,0.07713374496,1.481890202,2017
Kenya,,112,4.552999973,4.655691591,4.450308356,0.5604794621,1.067950726,0.3099883497,0.4527637661,0.06464131922,0.4448603094,1.651902199,2017
Mozambique,,113,4.550000191,4.774102326,4.325898055,0.23430565,0.870701015,0.1066544354,0.4807910919,0.1794363856,0.3222281039,2.355650902,2017
Myanmar,,114,4.545000076,4.614739946,4.475260206,0.3671105504,1.123235941,0.3975225687,0.5144920349,0.1888162047,0.838075161,1.115290403,2017
Senegal,,115,4.534999847,4.601603781,4.468395914,0.4793090224,1.179691911,0.4093628526,0.3779222667,0.115460448,0.1834688932,1.789646149,2017
Zambia,,116,4.513999939,4.644105501,4.383894376,0.6364067793,1.003187299,0.2578358948,0.4616034925,0.07821355015,0.2495801449,1.826705456,2017
Iraq,,117,4.497000217,4.62259141,4.371409025,1.102710485,0.9786131978,0.50118047,0.2885555327,0.1072157547,0.199637264,1.318907261,2017
Gabon,,118,4.465000153,4.557361766,4.37263854,1.198210239,1.155620217,0.3565785885,0.312328577,0.0760467872,0.04378537834,1.322916269,2017
Ethiopia,,119,4.460000038,4.542728677,4.3772714,0.3392338455,0.8646692038,0.3534097075,0.4088427424,0.1654557139,0.3126507401,2.015743732,2017
Sri Lanka,,120,4.440000057,4.553447192,4.326552922,1.009850144,1.259976387,0.6251308322,0.5612132549,0.07365396619,0.4908635616,0.4193892479,2017
Armenia,,121,4.375999928,4.466734612,4.285265243,0.9005967379,1.007483721,0.637524426,0.1983032674,0.0266744215,0.08348809183,1.521499157,2017
India,,122,4.315000057,4.371522017,4.258478097,0.7922212481,0.7543725967,0.4554276168,0.469987005,0.09222688526,0.2315384895,1.519117117,2017
Mauritania,,123,4.291999817,4.377163616,4.206836018,0.6484572887,1.27203083,0.2853492796,0.09609804302,0.1369570047,0.2018700242,1.651637316,2017
Congo (Brazzaville),,124,4.290999889,4.410053505,4.171946274,0.8089642525,0.832044363,0.2899574339,0.4350258708,0.0796181336,0.1208521277,1.724135637,2017
Georgia,,125,4.285999775,4.374933966,4.197065584,0.9506126642,0.570614934,0.6495469809,0.3094100356,0.2516666353,0.05400881544,1.500137806,2017
Congo (Kinshasa),,126,4.28000021,4.357810833,4.202189587,0.0921023488,1.229023457,0.1914070249,0.2359613478,0.06024135649,0.2464558333,2.224958658,2017
Mali,,127,4.190000057,4.269670711,4.110329403,0.4761804938,1.281473398,0.1693656743,0.3066137433,0.1049702466,0.1833541989,1.668190956,2017
Ivory Coast,,128,4.179999828,4.275182563,4.084817093,0.6030489206,0.9047800303,0.04864216968,0.4477061927,0.1300617754,0.2012374699,1.844964266,2017
Cambodia,,129,4.168000221,4.278517814,4.057482629,0.6017650962,1.006238341,0.4297834039,0.6333758235,0.06810595095,0.3859229684,1.042941093,2017
Sudan,,130,4.138999939,4.345747165,3.932252713,0.6595166922,1.21400857,0.2909208238,0.01499585528,0.08984751999,0.1823174506,1.68706584,2017
Ghana,,131,4.119999886,4.222707209,4.017292563,0.6672248244,0.8736647367,0.2956377268,0.4230262935,0.02533636987,0.2569239438,1.577867508,2017
Ukraine,,132,4.096000195,4.185410105,4.006590285,0.8946519494,1.394537568,0.5759039521,0.1229747757,0.02302947082,0.2700614631,0.8143823147,2017
Uganda,,133,4.080999851,4.195799967,3.966199735,0.3814307153,1.129827738,0.2176326066,0.4431859553,0.05706971884,0.3257660568,1.526362658,2017
Burkina Faso,,134,4.032000065,4.124059064,3.939941065,0.3502277136,1.043280005,0.2158442587,0.324367851,0.120328106,0.2508646846,1.727212906,2017
Niger,,135,4.027999878,4.11194682,3.944052936,0.1619253308,0.9930250049,0.268505007,0.3636586964,0.1385729462,0.2286738455,1.873983383,2017
Malawi,,136,3.970000029,4.077478817,3.86252124,0.2334420383,0.5125688314,0.3150895834,0.4669146538,0.07271165401,0.2871704698,2.081786156,2017
Chad,,137,3.936000109,4.034711524,3.837288693,0.4380129874,0.9538558722,0.04113471508,0.1623420268,0.05358188227,0.2161138505,2.071238041,2017
Zimbabwe,,138,3.875,3.978699643,3.771300357,0.375846535,1.083095908,0.1967637539,0.336384207,0.09537538141,0.1891434938,1.597970247,2017
Lesotho,,139,3.808000088,4.044343975,3.5716562,0.5210212469,1.190095186,0,0.3906612992,0.11909464,0.1574972719,1.42983532,2017
Angola,,140,3.795000076,3.951641935,3.638358217,0.8584281802,1.10441196,0.04986866564,0,0.0697203353,0.09792649001,1.614482403,2017
Afghanistan,,141,3.79399991,3.873661415,3.714338405,0.4014772177,0.5815433264,0.1807467788,0.1061795205,0.06115783006,0.3118709326,2.150801182,2017
Botswana,,142,3.766000032,3.874122666,3.657877399,1.122094154,1.221554995,0.3417555094,0.5051963329,0.09858319908,0.09934844822,0.3779137135,2017
Benin,,143,3.657000065,3.745783551,3.568216578,0.4310854077,0.4352998435,0.2099302113,0.4259627759,0.06092901528,0.2079484612,1.885630965,2017
Madagascar,,144,3.644000053,3.714319106,3.573681001,0.3058086932,0.9130203724,0.3752233088,0.1891967654,0.0672319755,0.2087325305,1.584612608,2017
Haiti,,145,3.602999926,3.734714798,3.471285053,0.3686102629,0.6404498219,0.27732113,0.03036985733,0.09987214953,0.4892037809,1.697167635,2017
Yemen,,146,3.592999935,3.69275032,3.49324955,0.5916834474,0.935382247,0.3100809157,0.2494637221,0.05676742271,0.1041252092,1.345600605,2017
South Sudan,,147,3.59100008,3.725538586,3.456461574,0.3972486258,0.6013231277,0.1634860039,0.1470624357,0.1167935133,0.2856708169,1.879567385,2017
Liberia,,148,3.532999992,3.653756261,3.412243724,0.119041793,0.8721179366,0.2299181968,0.3328811824,0.03894824907,0.2665498853,1.673285961,2017
Guinea,,149,3.506999969,3.584428129,3.42957181,0.2445499301,0.7912446856,0.1941291392,0.348587513,0.1109376177,0.2648150921,1.552311897,2017
Togo,,150,3.494999886,3.594038112,3.395961659,0.3054447174,0.4318825305,0.2471055686,0.3804261386,0.09566501528,0.1968961507,1.837229252,2017
Rwanda,,151,3.470999956,3.543030234,3.398969679,0.3687458932,0.9457070231,0.3264248073,0.581843853,0.4552200139,0.2527560294,0.5400612354,2017
Syria,,152,3.461999893,3.663668557,3.26033123,0.7771531343,0.3961026073,0.5005333424,0.08153944463,0.1513471305,0.4936637282,1.061573505,2017
Tanzania,,153,3.348999977,3.461429755,3.236570199,0.5111358762,1.041989803,0.3645092845,0.3900177777,0.06603510678,0.3542563617,0.6211304665,2017
Burundi,,154,2.904999971,3.074690333,2.73530961,0.09162256867,0.6297935843,0.1516107917,0.0599007532,0.08414794505,0.2044351846,1.683024168,2017
Central African Republic,,155,2.693000078,2.864884269,2.521115887,0,0,0.0187726859,0.2708420455,0.05656507611,0.2808764875,2.066004753,2017
Denmark,Western Europe,1,7.526,7.46,7.592,1.44178,1.16374,0.79504,0.57941,0.44453,0.36171,2.73939,2016
Switzerland,Western Europe,2,7.509,7.428,7.59,1.52733,1.14524,0.86303,0.58557,0.41203,0.28083,2.69463,2016
Iceland,Western Europe,3,7.501,7.333,7.669,1.42666,1.18326,0.86733,0.56624,0.14975,0.47678,2.83137,2016
Norway,Western Europe,4,7.498,7.421,7.575,1.57744,1.1269,0.79579,0.59609,0.35776,0.37895,2.66465,2016
Finland,Western Europe,5,7.413,7.351,7.475,1.40598,1.13464,0.81091,0.57104,0.41004,0.25492,2.82596,2016
Canada,North America,6,7.404,7.335,7.473,1.44015,1.0961,0.8276,0.5737,0.31329,0.44834,2.70485,2016
Netherlands,Western Europe,7,7.339,7.284,7.394,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,2.70749,2016
New Zealand,Australia and New Zealand,8,7.334,7.264,7.404,1.36066,1.17278,0.83096,0.58147,0.41904,0.49401,2.47553,2016
Australia,Australia and New Zealand,9,7.313,7.241,7.385,1.44443,1.10476,0.8512,0.56837,0.32331,0.47407,2.5465,2016
Sweden,Western Europe,10,7.291,7.227,7.355,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,2.54734,2016
Israel,Middle East and Northern Africa,11,7.267,7.199,7.335,1.33766,0.99537,0.84917,0.36432,0.08728,0.32288,3.31029,2016
Austria,Western Europe,12,7.119,7.045,7.193,1.45038,1.08383,0.80565,0.54355,0.21348,0.32865,2.69343,2016
United States,North America,13,7.104,7.02,7.188,1.50796,1.04782,0.779,0.48163,0.14868,0.41077,2.72782,2016
Costa Rica,Latin America and Caribbean,14,7.087,6.999,7.175,1.06879,1.02152,0.76146,0.55225,0.10547,0.22553,3.35168,2016
Puerto Rico,Latin America and Caribbean,15,7.039,6.794,7.284,1.35943,1.08113,0.77758,0.46823,0.12275,0.22202,3.0076,2016
Germany,Western Europe,16,6.994,6.93,7.058,1.44787,1.09774,0.81487,0.53466,0.28551,0.30452,2.50931,2016
Brazil,Latin America and Caribbean,17,6.952,6.875,7.029,1.08754,1.03938,0.61415,0.40425,0.14166,0.15776,3.50733,2016
Belgium,Western Europe,18,6.929,6.861,6.997,1.42539,1.05249,0.81959,0.51354,0.26248,0.2424,2.61355,2016
Ireland,Western Europe,19,6.907,6.836,6.978,1.48341,1.16157,0.81455,0.54008,0.29754,0.44963,2.15988,2016
Luxembourg,Western Europe,20,6.871,6.804,6.938,1.69752,1.03999,0.84542,0.5487,0.35329,0.27571,2.11055,2016
Mexico,Latin America and Caribbean,21,6.778,6.68,6.876,1.11508,0.7146,0.71143,0.37709,0.18355,0.11735,3.55906,2016
Singapore,Southeastern Asia,22,6.739,6.674,6.804,1.64555,0.86758,0.94719,0.4877,0.46987,0.32706,1.99375,2016
United Kingdom,Western Europe,23,6.725,6.647,6.803,1.40283,1.08672,0.80991,0.50036,0.27399,0.50156,2.14999,2016
Chile,Latin America and Caribbean,24,6.705,6.615,6.795,1.2167,0.90587,0.81883,0.37789,0.11451,0.31595,2.95505,2016
Panama,Latin America and Caribbean,25,6.701,6.601,6.801,1.18306,0.98912,0.70835,0.48927,0.08423,0.2418,3.00559,2016
Argentina,Latin America and Caribbean,26,6.65,6.56,6.74,1.15137,1.06612,0.69711,0.42284,0.07296,0.10989,3.12985,2016
Czech Republic,Central and Eastern Europe,27,6.596,6.515,6.677,1.30915,1.00793,0.76376,0.41418,0.03986,0.09929,2.96211,2016
United Arab Emirates,Middle East and Northern Africa,28,6.573,6.494,6.652,1.57352,0.87114,0.72993,0.56215,0.35561,0.26591,2.21507,2016
Uruguay,Latin America and Caribbean,29,6.545,6.456,6.634,1.18157,1.03143,0.72183,0.54388,0.21394,0.18056,2.67139,2016
Malta,Western Europe,30,6.488,6.409,6.567,1.30782,1.09879,0.80315,0.54994,0.17554,0.56237,1.99032,2016
Colombia,Latin America and Caribbean,31,6.481,6.384,6.578,1.03032,1.02169,0.59659,0.44735,0.05399,0.15626,3.17471,2016
France,Western Europe,32,6.478,6.397,6.559,1.39488,1.00508,0.83795,0.46562,0.17808,0.1216,2.4744,2016
Thailand,Southeastern Asia,33,6.474,6.396,6.552,1.0893,1.04477,0.64915,0.49553,0.02833,0.58696,2.5796,2016
Saudi Arabia,Middle East and Northern Africa,34,6.379,6.287,6.471,1.48953,0.84829,0.59267,0.37904,0.30008,0.15457,2.61482,2016
Taiwan,Eastern Asia,34,6.379,6.305,6.453,1.39729,0.92624,0.79565,0.32377,0.0663,0.25495,2.61523,2016
Qatar,Middle East and Northern Africa,36,6.375,6.178,6.572,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,1.58224,2016
Spain,Western Europe,37,6.361,6.288,6.434,1.34253,1.12945,0.87896,0.37545,0.06137,0.17665,2.39663,2016
Algeria,Middle East and Northern Africa,38,6.355,6.227,6.483,1.05266,0.83309,0.61804,0.21006,0.16157,0.07044,3.40904,2016
Guatemala,Latin America and Caribbean,39,6.324,6.213,6.435,0.83454,0.87119,0.54039,0.50379,0.08701,0.28808,3.19863,2016
Suriname,Latin America and Caribbean,40,6.269,6.073,6.465,1.09686,0.77866,0.50933,0.52234,0.12692,0.16665,3.06852,2016
Kuwait,Middle East and Northern Africa,41,6.239,6.154,6.324,1.61714,0.87758,0.63569,0.43166,0.23669,0.15965,2.28085,2016
Bahrain,Middle East and Northern Africa,42,6.218,6.128,6.308,1.44024,0.94397,0.65696,0.47375,0.25772,0.17147,2.27405,2016
Trinidad and Tobago,Latin America and Caribbean,43,6.168,5.95,6.386,1.32572,0.98569,0.52608,0.48453,0.01241,0.31935,2.51394,2016
Venezuela,Latin America and Caribbean,44,6.084,5.973,6.195,1.13367,1.03302,0.61904,0.19847,0.08304,0.0425,2.97468,2016
Slovakia,Central and Eastern Europe,45,6.078,5.996,6.16,1.27973,1.08268,0.70367,0.23391,0.02947,0.13837,2.61065,2016
El Salvador,Latin America and Caribbean,46,6.068,5.967,6.169,0.8737,0.80975,0.596,0.37269,0.10613,0.08877,3.22134,2016
Malaysia,Southeastern Asia,47,6.005,5.921,6.089,1.25142,0.88025,0.62366,0.39031,0.09081,0.41474,2.35384,2016
Nicaragua,Latin America and Caribbean,48,5.992,5.877,6.107,0.69384,0.89521,0.65213,0.46582,0.16292,0.29773,2.82428,2016
Uzbekistan,Central and Eastern Europe,49,5.987,5.896,6.078,0.73591,1.1681,0.50163,0.60848,0.28333,0.34326,2.34638,2016
Italy,Western Europe,50,5.977,5.898,6.056,1.35495,1.04167,0.85102,0.18827,0.02556,0.16684,2.34918,2016
Ecuador,Latin America and Caribbean,51,5.976,5.88,6.072,0.97306,0.85974,0.68613,0.4027,0.18037,0.10074,2.77366,2016
Belize,Latin America and Caribbean,52,5.956,5.71,6.202,0.87616,0.68655,0.45569,0.51231,0.10771,0.23684,3.08039,2016
Japan,Eastern Asia,53,5.921,5.85,5.992,1.38007,1.06054,0.91491,0.46761,0.18985,0.10224,1.80584,2016
Kazakhstan,Central and Eastern Europe,54,5.919,5.837,6.001,1.22943,0.95544,0.57386,0.4052,0.11132,0.15011,2.49325,2016
Moldova,Central and Eastern Europe,55,5.897,5.823,5.971,0.69177,0.83132,0.52309,0.25202,0.01903,0.19997,3.38007,2016
Russia,Central and Eastern Europe,56,5.856,5.789,5.923,1.23228,1.05261,0.58991,0.32682,0.03586,0.02736,2.59115,2016
Poland,Central and Eastern Europe,57,5.835,5.749,5.921,1.24585,1.04685,0.69058,0.4519,0.055,0.14443,2.20035,2016
South Korea,Eastern Asia,57,5.835,5.747,5.923,1.35948,0.72194,0.88645,0.25168,0.07716,0.18824,2.35015,2016
Bolivia,Latin America and Caribbean,59,5.822,5.74,5.904,0.79422,0.83779,0.4697,0.50961,0.07746,0.21698,2.91635,2016
Lithuania,Central and Eastern Europe,60,5.813,5.734,5.892,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,2.60525,2016
Belarus,Central and Eastern Europe,61,5.802,5.723,5.881,1.13062,1.04993,0.63104,0.29091,0.17457,0.13942,2.38582,2016
North Cyprus,Western Europe,62,5.771,5.67,5.872,1.31141,0.81826,0.84142,0.43596,0.16578,0.26322,1.93447,2016
Slovenia,Central and Eastern Europe,63,5.768,5.683,5.853,1.29947,1.05613,0.79151,0.53164,0.03635,0.25738,1.79522,2016
Peru,Latin America and Caribbean,64,5.743,5.647,5.839,0.99602,0.81255,0.62994,0.37502,0.05292,0.14527,2.73117,2016
Turkmenistan,Central and Eastern Europe,65,5.658,5.58,5.736,1.08017,1.03817,0.44006,0.37408,0.28467,0.22567,2.21489,2016
Mauritius,Sub-Saharan Africa,66,5.648,5.507,5.789,1.14372,0.75695,0.66189,0.46145,0.05203,0.36951,2.20223,2016
Libya,Middle East and Northern Africa,67,5.615,5.406,5.824,1.06688,0.95076,0.52304,0.40672,0.10339,0.17087,2.39374,2016
Latvia,Central and Eastern Europe,68,5.56,5.486,5.634,1.21788,0.95025,0.63952,0.27996,0.0889,0.17445,2.20859,2016
Cyprus,Western Europe,69,5.546,5.442,5.65,1.31857,0.70697,0.8488,0.29507,0.05228,0.27906,2.04497,2016
Paraguay,Latin America and Caribbean,70,5.538,5.453,5.623,0.89373,1.11111,0.58295,0.46235,0.07396,0.25296,2.16091,2016
Romania,Central and Eastern Europe,71,5.528,5.427,5.629,1.1697,0.72803,0.67602,0.36712,0.00679,0.12889,2.45184,2016
Estonia,Central and Eastern Europe,72,5.517,5.437,5.597,1.27964,1.05163,0.68098,0.41511,0.18519,0.08423,1.81985,2016
Jamaica,Latin America and Caribbean,73,5.51,5.315,5.705,0.89333,0.96372,0.59469,0.43597,0.04294,0.22245,2.35682,2016
Croatia,Central and Eastern Europe,74,5.488,5.402,5.574,1.18649,0.60809,0.70524,0.23907,0.04002,0.18434,2.52462,2016
Hong Kong,Eastern Asia,75,5.458,5.362,5.554,1.5107,0.87021,0.95277,0.48079,0.31647,0.40097,0.92614,2016
Somalia,Sub-Saharan Africa,76,5.44,5.321,5.559,0,0.33613,0.11466,0.56778,0.3118,0.27225,3.83772,2016
Kosovo,Central and Eastern Europe,77,5.401,5.308,5.494,0.90145,0.66062,0.54,0.14396,0.06547,0.27992,2.80998,2016
Turkey,Middle East and Northern Africa,78,5.389,5.295,5.483,1.16492,0.87717,0.64718,0.23889,0.12348,0.04707,2.29074,2016
